They say if he had gotten inside the carnage would have been even worse . 	 O O O O O O O O O O O O O O O
It is unclear who was behind the attack with major Palestinian militant groups saying they had nothing to do with it . 	 O O O O O O O O O O B-gpe O O O O O O O O O O O
The bombing shatters weeks of calm after Mr. Abbas declared a truce during a summit with Israeli Prime Minister Ariel Sharon in Egypt earlier this month . 	 O O O O O O O B-per I-per O O O O O O O B-gpe B-per I-per I-per I-per O B-geo O O O O
Indonesian officials say they have signed an initial agreement with Russia to build a space launch center on the remote island of Biak off the coast of Papua New Guinea . 	 B-gpe O O O O O O O O O B-gpe O O O O O O O O O O O B-geo O O O O B-geo I-geo I-geo O
An Indonesian foreign ministry spokesman says senior officials from both countries reached the preliminary agreement last week . 	 O B-gpe O O O O O O O O O O O O O O O O
The spokesman says a formal agreement on the project will be signed in June when Indonesian President Susilo Bambang Yudhoyono is scheduled to visit Moscow . 	 O O O O O O O O O O O O O B-tim O B-gpe B-per I-per I-per I-per O O O O B-geo O
An Algerian man goes on trial Monday in France for terrorist attacks on the Paris subway in 1995 . 	 O B-gpe O O O O B-tim O B-geo O O O O O B-geo O O B-tim O
Prosecutors say Rachid Ramda helped fund at least three bombings on the Paris metro . 	 O O B-per I-per O O O O O O O O B-geo O O
The 38-year-old is already serving a 10-year sentence in France after he was convicted last year on terrorism charges . 	 O O O O O O O O O B-geo O O O O O O O O O O
Police say Ramda operated from London where investigators say they found evidence that he sent money to terrorists . 	 O O B-per O O B-geo O O O O O O O O O O O O O
He is accused of helping fund attacks carried out by an Algerian militant organization the Armed Islamic Group . 	 O O O O O O O O O O O B-gpe O O O B-org I-org I-org O
British police arrested Ramda in 1995 . 	 B-gpe O O B-per O B-tim O
He fought extradition to France for 10 years . 	 O O O O B-geo O O O O
The United Nations says Sudanese refugees have begun returning from the Central African Republic under a new deal between the countries and the U.N. refugee agency . 	 O B-org I-org O B-gpe O O O O O O B-gpe I-gpe I-gpe O O O O O O O O O B-org O O O
It says the first group of refugees was scheduled to fly home Thursday . 	 O O O O O O O O O O O O B-tim O
Five thousand refugees are expected to return to Sudan by April . 	 O O O O O O O O B-gpe O B-tim O
The rest will go home by the end of the year . 	 O O O O O O O O O O O O
The deal is one of several involving Sudan reached this week by the refugee agency and Sudan 's neighbors . 	 O O O O O O O B-gpe O O O O O O O O B-gpe O O O
Police in Japan say a teacher stabbed to death a 12-year-old girl Saturday in the country 's third killing of a school girl in less than three weeks . 	 O O B-geo O O O O O O O O O B-tim O O O O O O O O O O O O O O O O
Police say the suspect confessed to stabbing the girl with a knife after arguing with her . 	 O O O O O O O O O O O O O O O O O
The killing follows the recent murders of two school girls in the space of just over a week . 	 O O O O O O O O O O O O O O O O O O O
The two were killed in separate incidents as they walked home alone from elementary school along deserted roads . 	 O O O O O O O O O O O O O O O O O O O
Radical Islamic cleric Omar Bakri Mohammed has called on all Muslims to leave Europe . 	 O O O B-per I-per I-per O O O O O O O B-geo O
The interview took place in Beirut where Mr. Bakri lives after the British government stripped him of his residency in its campaign to rein in radical Islamic leaders . 	 O O O O O B-geo O B-per I-per O O O B-gpe O O O O O O O O O O O O O O O O
Mr. Bakri triggered British outrage after the July 7 bombings in London when he said he would never tip off police if he knew a Muslim was about to carry out an attack . 	 B-per I-per O B-gpe O O O B-tim I-tim O O B-geo O O O O O O O O O O O O O B-org O O O O O O O O
Joint Chiefs of Staff Chairman Mike Mullen said Sunday that the U.S. has a plan to strike Iran . 	 B-org I-org I-org I-org O B-per I-per O B-tim O O B-gpe O O O O O B-gpe O
But Admiral Mullen said he hopes the military option is not needed . 	 O B-per I-per O O O O O O O O O O
He warned that Tehran has drawn up defensive plans that would make its enemies regret any attack . 	 O O O B-gpe O O O O O O O O O O O O O O
The United States and other Western countries accuse Iran of secretly developing nuclear weapons under cover of a civilian energy program - a charge Iran denies . 	 O B-gpe I-gpe O O O O O B-gpe O O O O O O O O O O O O O O O B-gpe O O
Admiral Mullen said he hopes the combination of sanctions and diplomatic efforts will resolve the dispute . 	 B-per I-per O O O O O O O O O O O O O O O
Georgia 's president has announced plans for his country to get emergency natural gas supplies from Iran to help end the country 's shortage of both gas and electricity . 	 B-gpe O O O O O O O O O O O O O O O B-geo O O O O O O O O O O O O O
Residents in the former Soviet republic have been enduring freezing weather with limited supplies after explosions on pipelines delivering Russian natural gas . 	 O O O O O O O O O O O O O O O O O O O B-gpe O O O
Repairs are due to be completed by Sunday . 	 O O O O O O O B-tim O
Georgia is heavily dependent on Russian natural gas . 	 B-gpe O O O O B-gpe O O O
President Saakashvili says the agreement with Iran shows his country has alternative sources . 	 B-per I-per O O O O B-geo O O O O O O O
The exiled president is wanted in Peru to face charges of corruption and human rights abuses related to the death squad murders of 25 people . 	 O O O O O O B-geo O O O O O O O O O O O O O O O O O O O
Tokyo has refused requests from Lima for his extradition . 	 B-gpe O O O O B-gpe O O O O
The embassy said in a statement Thursday that """" additional security """" has allowed it to resume normal consular and visa services . 	 O O O O O O B-tim O O O O O O O O O O O O O O O O
The statement also thanked the Sudanese government for its cooperation . 	 O O O O O B-gpe O O O O O
The state news agency reported that police had arrested eight Sudanese men and confiscated arms and explosives . 	 O O O O O O O O O O B-gpe O O O O O O O
The British Embassy has advised British citizens to avoid travel to Khartoum . 	 O B-gpe O O O B-gpe O O O O O B-geo O
Malaysian Prime Minister Abdullah Ahmad Badawi told an international conference Friday the Muslim world and the West must stop demonizing each other and """" accept one another as equals . """" 	 B-gpe B-per I-per I-per I-per I-per O O O O B-tim O B-org O O O B-geo O O O O O O O O O O O O O O
The death toll from a coal mining accident in northwestern China rose to 32 Wednesday after searchers recovered the body of the last missing miner . 	 O O O O O O O O O O B-geo O O O B-tim O O O O O O O O O O O
China 's state-run media say 39 people were working at the privately-owned coal mine in Shaanxi province on Saturday when a gas explosion occurred . 	 B-geo O O O O O O O O O O O O O O B-geo O O B-tim O O O O O O
Chinese mines are among the most dangerous in the world . 	 B-gpe O O O O O O O O O O
The two-day talks will begin on January 17 and they will be led by the countries ' foreign secretaries . 	 O O O O O O B-tim I-tim O O O O O O O O O O O O
They will review progress made so far and also chart a course for future negotiations . 	 O O O O O O O O O O O O O O O O
The talks will be under a peace process that the two sides began in January 2004 . 	 O O O O O O O O O O O O O O B-tim I-tim O
A foreign office spokeswoman in Islamabad also said that the two sides have been holding secret talks on possible reduction of forces in Kashmir and a Pakistani proposal of self-rule in Kashmir . 	 O O O O O B-geo O O O O O O O O O O O O O O O O O B-geo O O B-gpe O O O O B-geo O
She did not give any more details and also declined to reveal at what level the talks are being held . 	 O O O O O O O O O O O O O O O O O O O O O
India has not made any comment about the talks . 	 B-org O O O O O O O O O
Iraqi officials say at least two people were killed and several others wounded in a car bomb blast in central Baghdad Tuesday . 	 B-gpe O O O O O O O O O O O O O O O O O O O B-geo B-tim O
Earlier reports said the attack was carried out by a suicide bomber . 	 O O O O O O O O O O O O O
It came as the U.S. military announced it had rounded up 428 suspects over the past 30 hours in a major operation against insurgents in a western suburb of the capital . 	 O O O O B-gpe O O O O O O O O O O O O O O O O O O O O O O O O O O O
Iran 's hard-line Guardian Council has approved a bill that would block United Nations inspections of its nuclear facilities and allow it to resume uranium enrichment if it is referred to the U.N. Security Council . 	 B-geo O O B-org I-org O O O O O O O B-org I-org O O O O O O O O O O O O O O O O O O B-org I-org I-org O
State media report Saturday that the 12-member council approved the measure after deciding it does not contradict the constitution or Islamic law . 	 O O O B-tim O O O O O O O O O O O O O O O O O O O
The parliament already approved the bill last month . 	 O O O O O O O O O
The final step will be President Mahmoud Ahmadinejad 's signature . 	 O O O O O B-per I-per I-per O O O
The move could jeopardize nuclear talks with Europe that Iran said it expects will resume within weeks . 	 O O O O O O O B-gpe O B-gpe O O O O O O O O
Zambian officials say reports that President Levy Mwanawasa has died are FALSE . 	 B-gpe O O O O B-per I-per I-per O O O O O
Information Minister Mike Mulongoti made a televised address Thursday to say the foreign media reports are not TRUE . 	 B-per I-per I-per I-per O O O O B-tim O O O O O O O O O O
Mr. Mwanawasa was flown to France Tuesday after suffering a stroke Sunday while in Egypt for an African Union summit . 	 B-per I-per O O O B-geo B-tim O O O O B-tim O O B-geo O O B-org I-org O O
Mr. Mwanawasa is 59 years old and has served as Zambia 's president since 2002 . 	 B-per I-per O O O O O O O O B-gpe O O O B-tim O
He is also the current leader of the Southern African Development Community . 	 O O O O O O O O B-org I-org I-org I-org O
He suffered a mild stroke two years ago . 	 O O O O O O O O O
Sperling had the same job in President Bill Clinton 's administration . 	 B-per O O O O O B-per I-per I-per O O O
Sperling has spent the first two years of the Obama administration as a counselor to Treasury Secretary Timothy Geithner . 	 B-per O O O O O O O O B-per O O O O O B-per I-per I-per I-per O
Authorities in Bosnia-Herzegovina say they have arrested a former Bosnian Serb police officer for his suspected role in the 1995 massacre of Muslims near the eastern Bosnian town of Srebrenica . 	 O O B-gpe O O O O O O B-gpe I-gpe O O O O O O O O B-tim O O O O O O B-gpe O O B-geo O
The state prosecutor 's office says 37-year-old Dragan Neskovic was arrested Wednesday in the northeastern town of Bijeljina on suspicion of genocide . 	 O O O O O O O B-per I-per O O B-tim O O O O O B-geo O O O O O
